notebook_id,repo,notebook,commit,commit_path,commit_timestamp,total_chars,raw_cell_chars,markdown_cell_chars,code_cell_chars,code_cell_code_chars,code_cell_comment_chars,code_cell_malformed_chars,code_cell_nonpython_chars,code_cell_comment_prose_chars,code_cell_comment_code_chars,code_cell_comment_cruft_chars
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,ab1251d1f67def6f370f5439b81ebf7756a7f610,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,1529163228,4110,0,1504,2606,2495,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,6a4287c691dce4a2840fcccf3f18dabfe3c03d93,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,1529163115,4084,0,1478,2606,2495,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,893f0f7020c82012509fb2b4dec427d63325cb6e,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,1527441223,4061,0,1455,2606,2495,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,1043b18bd3611de7da301a97e7d5db3685d8ed94,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,1527440843,4024,0,1418,2606,2495,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,da366e4331008821744a36387db82a883ad3d19e,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,1527430270,3998,0,1392,2606,2495,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,aab282c20f925939968c02b14a055d969fa61966,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,1527429915,3978,0,1372,2606,2495,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,6ec936ea032938d010c3389d1cb2cdbeb9c1157a,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,1527427273,3875,0,1269,2606,2495,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,bc20d3dc7f909425cb852f6b649df1328c9ae4bf,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,1527389276,3875,0,1269,2606,2495,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,21aad573741abd3920fa4dab37fe90d1cf61c969,Ch05_Stress.in.Beams/ex05.004.BendingStress.W200.section_cantilever_m.ipynb,1514262329,3875,0,1269,2606,2495,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,f31ffcdbf11e3646466cfc9b4a8a3d65c941e4aa,Ch05_Stress.in.Beams/ex05.004.BendingStress.W200.section_cantilever_m.ipynb,1507843804,3844,0,1269,2575,2464,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,f4b028f5e2670191248fbe31f4276653d951fb4f,Ch05_Stress.in.Beams/ex05.004.BendingStress.W200.section_cantilever_m.ipynb,1507842049,3704,0,1129,2575,2464,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,957b48d2d8b66a7af196684e534557242f513139,Ch05_Stress.in.Beams/ex05.004.BendingStress.W200.section_cantilever_m.ipynb,1507835527,3698,0,1123,2575,2464,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,2714b804e61a062f9c41dca488684ad120d0f54a,Ch05_Stress.in.Beams/ex05.004.BendingStress.W200.section_cantilever_m.ipynb,1507613152,2960,0,963,1997,1886,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,46be8f222de0664b08d61ee1bc39a4618141c9bb,Ch05_Stress.in.Beams/ex05.004.BendingStress.W200.section_cantilever_m.ipynb,1507613132,2707,0,789,1918,1807,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,6ad3e639d3bd9e57f7c2261986a3dd853fb013e7,Ch05_Stress.in.Beams/ex05.004.BendingStress.W200.section_cantilever_m.ipynb,1507612599,2697,0,789,1908,1797,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,75269efda0c51c2924cb3a3ba58d2bb8853b0e9c,Ch05_Stress.in.Beams/ex05.004.BendingStress.W200.section_cantilever_m.ipynb,1507612125,2389,0,710,1679,1568,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,dec6a305195111575d5245c8de798b34ebcc40a5,Ch05_Stress.in.Beams/ex05.004.BendingStress.W200.section_cantilever_m.ipynb,1507612058,2140,0,461,1679,1568,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,85ac140f393a373eae5abf5bd503da66b3afa01b,Ch05_Stress.in.Beams/ex05.004.BendingStress.W200.section_cantilever_m.ipynb,1507386302,1760,0,259,1501,1390,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,82612bf1dc38a4112c33d31c0a3f83c35102d185,Ch05/ex05.004.BendingStress.cantilever.W200.ipynb,1505939300,1760,0,259,1501,1390,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,526842d61440eacf6802111157fffe65859c1a34,Ch05/ex05.004.BendingStress.cantilever.W200.ipynb,1505938963,1461,0,239,1222,1111,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,234b084da197887309469e96d385658c1b3b4ffc,Ch04/ch04.004.SFD.BMD.area.ipynb,1505741433,1123,0,522,601,490,111,0,0,83,0,28
77,kangwonlee/test-pytest-xdist-py36,Ch05_Stress.in.Beams/ex05.004.numpy_sympy.BendingStress.W200.section_cantilever_m.ipynb,67f0a3eb081ac1db24cb229353e79e171d49ec98,Ch04/ch04.004.SFD.BMD.area.ipynb,1505740470,894,0,432,462,351,111,0,0,83,0,28
78,naomi-e/ML-hw2,hwa2.ipynb,c12732b13d45147f178fc05f9d8f96bbb0c1b7be,hwa2.ipynb,1555232953,8636,0,6528,2108,1572,536,0,0,300,218,18
78,naomi-e/ML-hw2,hwa2.ipynb,40fdb0d0b4a086ccdf07c9c33348d7128be18271,hwa2.ipynb,1555230803,8636,0,6528,2108,1572,536,0,0,300,218,18
78,naomi-e/ML-hw2,hwa2.ipynb,2f5c1da65cc95933b0f7e6e4bf85cef570ddbccf,hwa2.ipynb,1555229450,8763,0,6528,2235,1699,536,0,0,300,218,18
78,naomi-e/ML-hw2,hwa2.ipynb,a159246256f3bdb68483894396c53a4e988c91e8,hwa2.ipynb,1555229336,8636,0,6528,2108,1572,536,0,0,300,218,18
78,naomi-e/ML-hw2,hwa2.ipynb,4bd58c123a16fad054e94c02866c5c79d529f875,hwa2.ipynb,1555225862,8654,0,6528,2126,1590,536,0,0,300,218,18
78,naomi-e/ML-hw2,hwa2.ipynb,d76056dc42fedcde650f340fc60eb985905e9e72,hwa2.ipynb,1555220569,8628,0,6528,2100,1627,473,0,0,300,155,18
78,naomi-e/ML-hw2,hwa2.ipynb,0d7ef2f7a251fca503b89857f2f226baac6838f5,hwa2.ipynb,1555220217,8576,0,6528,2048,1575,473,0,0,300,155,18
78,naomi-e/ML-hw2,hwa2.ipynb,8c9c07742885047cd9f49d7d7ebb7ef3d8903fa0,hwa2.ipynb,1555219883,8576,0,6528,2048,1575,473,0,0,300,155,18
78,naomi-e/ML-hw2,hwa2.ipynb,16d14fc589b156e827418b44b367878c734345b5,hwa2.ipynb,1555218782,8576,0,6528,2048,1575,473,0,0,300,155,18
78,naomi-e/ML-hw2,hwa2.ipynb,bf5227de1db477ef7a132ccb4d6ec8287ed9fcf4,hwa2.ipynb,1553940774,8211,0,6528,1683,1210,473,0,0,300,155,18
78,naomi-e/ML-hw2,hwa2.ipynb,a01251a25971b56392ecd073235920e8519960b3,hwa2.ipynb,1553872101,7920,0,6383,1537,1064,473,0,0,300,155,18
80,ank91/Mixture_Gaussian_CM_of_Planets,List-Misture_G.ipynb,e8686eed38dc39f1016a9d791bb55ad57d216252,List-Misture_G.ipynb,1554117652,6703,0,2031,4672,3953,719,0,0,0,719,0
80,ank91/Mixture_Gaussian_CM_of_Planets,List-Misture_G.ipynb,8de14582837b75d63df9b4abcfa31871608bc731,List-Misture_G.ipynb,1544488751,6703,0,2031,4672,3953,719,0,0,0,719,0
80,ank91/Mixture_Gaussian_CM_of_Planets,List-Misture_G.ipynb,f9cee2fbd6369db851272d5da18b231d1454a439,List-Misture_G.ipynb,1544441774,4985,0,2031,2954,2254,668,32,0,0,668,0
80,ank91/Mixture_Gaussian_CM_of_Planets,List-Misture_G.ipynb,2b58873decf69c2ebda5157468a31f9a77e7150a,List-Misture_G.ipynb,1542885368,3480,0,1682,1798,1390,408,0,0,0,408,0
80,ank91/Mixture_Gaussian_CM_of_Planets,List-Misture_G.ipynb,ba9aff524b743407855eb26c535761e571ec25e7,List-Misture_G.ipynb,1542678770,3144,0,1572,1572,810,762,0,0,76,683,3
80,ank91/Mixture_Gaussian_CM_of_Planets,List-Misture_G.ipynb,4956f40e38dba2d1425ccf6831ea49e7e0d2465e,List-Misture_G.ipynb,1542678530,3059,0,1572,1487,760,727,0,0,76,648,3
80,ank91/Mixture_Gaussian_CM_of_Planets,List-Misture_G.ipynb,2a23691d8af9df33478251d9f50eee8467bdcc25,List-Misture_G.ipynb,1542365234,2683,0,1244,1439,898,541,0,0,77,461,3
80,ank91/Mixture_Gaussian_CM_of_Planets,List-Misture_G.ipynb,6ce9845e338ef093ebf83daec307559c7f54e2c4,List-Misture_G.ipynb,1542281323,2359,0,874,1485,706,779,0,0,164,608,7
80,ank91/Mixture_Gaussian_CM_of_Planets,List-Misture_G.ipynb,a4558cb0023725097f8437298b84a9c05a324012,List-Misture_G.ipynb,1542253401,2062,0,874,1188,694,494,0,0,94,395,5
80,ank91/Mixture_Gaussian_CM_of_Planets,List-Misture_G.ipynb,fd44f98e6118339d2533c7f5fd6e485d0729a800,List-Misture_G.ipynb,1542193058,811,0,223,588,410,178,0,0,0,178,0
81,cmdavis4/sf-elections,geodatabase_from_source_data.ipynb,85eb642feb8c0d9e5c73d8cfed6cc543d5fa4551,geodatabase_from_source_data.ipynb,1486677159,9988,0,203,9785,8799,986,0,0,743,215,28
81,cmdavis4/sf-elections,geodatabase_from_source_data.ipynb,f90e7a904ce26767bb60d06ed707a8e62e4532d0,geodatabase_from_source_data.ipynb,1486677004,9989,0,203,9786,8800,986,0,0,743,215,28
81,cmdavis4/sf-elections,geodatabase_from_source_data.ipynb,bf41780735c18f001f8b076e5e41814413aefda6,geodatabase_from_source_data.ipynb,1486675885,9436,0,203,9233,6978,918,1337,0,679,215,24
81,cmdavis4/sf-elections,geodatabase_from_source_data.ipynb,6c2ed1228997b2c56302ccbf3ca5343ad676bc79,geodatabase_from_source_data.ipynb,1486625701,10267,0,503,9764,8783,981,0,0,743,210,28
81,cmdavis4/sf-elections,geodatabase_from_source_data.ipynb,ab9a4f1238aba18bb0eef2e7f7846f7a2155edea,geodatabase_from_source_data.ipynb,1486625110,10315,0,503,9812,8831,981,0,0,743,210,28
81,cmdavis4/sf-elections,geodatabase_from_source_data.ipynb,118cabd9ce1c9eeb30e494e17b077214a1b3bb4b,geodatabase_from_source_data.ipynb,1482915643,10622,0,503,10119,9138,981,0,0,743,210,28
81,cmdavis4/sf-elections,geodatabase_from_source_data.ipynb,67b1eb6a888adef808832c8de82e4446cb2bf558,geodatabase_from_source_data.ipynb,1482215218,9118,0,503,8615,7634,981,0,0,743,210,28
81,cmdavis4/sf-elections,geodatabase_from_source_data.ipynb,26121cb40bf0606237f7406aaa7323ab2ce606ba,geodatabase_from_source_data.ipynb,1482136082,8328,0,503,7825,6956,869,0,0,633,210,26
81,cmdavis4/sf-elections,geodatabase_from_source_data.ipynb,10bb6231ac7f66adcdce4b68b6b068d4bb4e5d97,geodatabase_from_source_data.ipynb,1482131960,7230,0,503,6727,5940,787,0,0,443,322,22
81,cmdavis4/sf-elections,geodatabase_from_source_data.ipynb,5a0f30e587123838f7508d12ff41ec77e352ba84,geodatabase_from_source_data.ipynb,1482055234,6993,0,443,6550,5763,787,0,0,443,322,22
83,WilliamJCole/IS352_Week_7,IS362\ Week\ 7\ Assignment.ipynb,6e7e778e8ba6ef818d22e6c2b66454d3330a66ab,IS362 Week 7 Assignment.ipynb,1490148525,1946,0,1071,875,875,0,0,0,0,0,0
83,WilliamJCole/IS352_Week_7,IS362\ Week\ 7\ Assignment.ipynb,cf5462ee2f9afa1a9cfaa505945a861bb7769330,IS362 Week 7 Assignment.ipynb,1489920052,1947,0,1071,876,876,0,0,0,0,0,0
83,WilliamJCole/IS352_Week_7,IS362\ Week\ 7\ Assignment.ipynb,a96af66f34ac0eacd4f00155bb96fa9929d11471,IS362 Week 7 Assignment.ipynb,1489919721,1947,0,1071,876,876,0,0,0,0,0,0
83,WilliamJCole/IS352_Week_7,IS362\ Week\ 7\ Assignment.ipynb,408ecc2b7b2dfc597d4a7a10c8ed364b79578dd7,IS362 Week 7 Assignment.ipynb,1489919337,1947,0,1071,876,876,0,0,0,0,0,0
83,WilliamJCole/IS352_Week_7,IS362\ Week\ 7\ Assignment.ipynb,9590477866a4ff964ffb7a73d3e6d79c165b15fb,IS362 Week 7 Assignment.ipynb,1489919113,2002,0,1126,876,876,0,0,0,0,0,0
83,WilliamJCole/IS352_Week_7,IS362\ Week\ 7\ Assignment.ipynb,170e43b6a01325f086d55f401fc55d9f351d8498,IS362 Week 7 Assignment.ipynb,1489858645,2003,0,1127,876,876,0,0,0,0,0,0
83,WilliamJCole/IS352_Week_7,IS362\ Week\ 7\ Assignment.ipynb,a29b3b080ea0b29826f9708303dd45939b741bf2,IS362 Week 7 Assignment.ipynb,1489857298,690,0,368,322,322,0,0,0,0,0,0
83,WilliamJCole/IS352_Week_7,IS362\ Week\ 7\ Assignment.ipynb,feb5e31cebcf20f59769186d0edb8c32c42bf79b,IS362 Week 7 Assignment.ipynb,1489855964,398,0,244,154,154,0,0,0,0,0,0
83,WilliamJCole/IS352_Week_7,IS362\ Week\ 7\ Assignment.ipynb,84bb4c492e1a372f43cc1b548aeeacb1a1b66afd,IS362 Week 7 Assignment.ipynb,1489855747,404,0,244,160,39,0,121,0,0,0,0
83,WilliamJCole/IS352_Week_7,IS362\ Week\ 7\ Assignment.ipynb,a7c3927464ed54c46d39ff7d0874da8f1e63ca02,IS362 Week 7 Assignment.ipynb,1489854969,0,0,0,0,0,0,0,0,0,0,0
84,meidata/sentiment_analysis,scrap-user-review.ipynb,e2b2c7867e5914c38b882aa1e177ed569ea7153a,scrap-user-review.ipynb,1488186182,4805,0,0,4805,4399,406,0,0,0,406,0
84,meidata/sentiment_analysis,scrap-user-review.ipynb,e1e42cfa3ca31cc6284c3ee96770cc9cd96ba62d,scrap-user-review.ipynb,1487462963,4622,0,0,4622,4419,203,0,0,0,203,0
84,meidata/sentiment_analysis,scrap-user-review.ipynb,62b2a9e88eec98f7e4a38f8c91a79b607a255f42,scrap-user-review.ipynb,1487114336,4662,0,0,4662,4459,203,0,0,0,203,0
84,meidata/sentiment_analysis,scrap-user-review.ipynb,ce3ef18d5e3f4432b88295325e29a5329d816419,scrap-user-review.ipynb,1487088363,4857,0,0,4857,4654,203,0,0,0,203,0
84,meidata/sentiment_analysis,scrap-user-review.ipynb,d034294ef17e8c71dcfc21152e55ecb6d6b8680f,scrap-user-review.ipynb,1487025155,4795,0,0,4795,4592,203,0,0,0,203,0
84,meidata/sentiment_analysis,scrap-user-review.ipynb,ae31be419477a624a5f5292dbd2ebf0ab15af2f9,scrap-user-review.ipynb,1487017008,4859,0,0,4859,4656,203,0,0,0,203,0
84,meidata/sentiment_analysis,scrap-user-review.ipynb,4f020479e044d489f44a3d66fdbbffe3df59d54d,scrap-user-review.ipynb,1486939580,5173,0,0,5173,4970,203,0,0,0,203,0
84,meidata/sentiment_analysis,scrap-user-review.ipynb,8bed8bd9641f5772a96f2e77d238242dbd0b6c1d,scrap-user-review.ipynb,1486829721,2976,0,0,2976,2976,0,0,0,0,0,0
84,meidata/sentiment_analysis,scrap-user-review.ipynb,1f20f90361f2ecf0dfb16dfca61a8ca5f7025663,scrap-user-review.ipynb,1486821949,5671,0,0,5671,3320,69,2282,0,0,69,0
84,meidata/sentiment_analysis,scrap-user-review.ipynb,c83434e25d3697f04daf880c92c19ede06c1bcad,scrap-user-review.ipynb,1486722774,3527,19,0,3508,3439,69,0,0,0,69,0
84,meidata/sentiment_analysis,scrap-user-review.ipynb,24191466ac8b3da911b9bbde6736a564ce1fe98d,scrap-user-review.ipynb,1486577824,3178,19,0,3159,3141,18,0,0,0,18,0
84,meidata/sentiment_analysis,scrap-user-review.ipynb,ceaeb5f4375f6c67b947d522f536ec36bf6c2172,scrap-user-review.ipynb,1486575722,2730,0,0,2730,2723,0,7,0,0,0,0
84,meidata/sentiment_analysis,scrap-user-review.ipynb,7765c85ed89d7210408f4c41fd92dc06009e2b11,scrap-user-review.ipynb,1486571274,2643,0,0,2643,2507,0,136,0,0,0,0
85,christopherhadley/kaggle-housing,kaggle-housing.ipynb,d65966bb07d29afa9f158c9f52a4ab1f7ae62af8,kaggle-housing.ipynb,1497895514,19560,0,4777,14783,10355,4428,0,0,3646,642,140
85,christopherhadley/kaggle-housing,kaggle-housing.ipynb,61430d0e50661c70517a2367fc17ae4a4d4cd9ba,kaggle-housing.ipynb,1493820714,19560,0,4777,14783,10355,4428,0,0,3646,642,140
85,christopherhadley/kaggle-housing,kaggle-housing.ipynb,7b86ff22a5c09a8032043162fbbb5a51f26024af,kaggle-housing.ipynb,1493387015,16772,0,2746,14026,9454,4572,0,0,3648,780,144
85,christopherhadley/kaggle-housing,kaggle-housing.ipynb,b13a6fd293228f284479a0e4e3b3b2da8d5f65fc,kaggle-housing.ipynb,1493386308,16860,0,2746,14114,9431,4683,0,0,3724,813,146
85,christopherhadley/kaggle-housing,kaggle-housing.ipynb,d29d2930004027c4bdbb13466948dcf5920ecd39,kaggle-housing.ipynb,1493378630,13383,0,1356,12027,8352,3675,0,0,3218,327,130
85,christopherhadley/kaggle-housing,kaggle-housing.ipynb,b6ac48c558b9de71c9e8e2fcfcb1f16d0e861a8d,kaggle-housing.ipynb,1493302584,13111,0,1356,11755,7963,3792,0,0,3044,610,138
85,christopherhadley/kaggle-housing,kaggle-housing.ipynb,15c3be4f812589155411bf2c4c1104e5dbdfb9b0,kaggle-housing.ipynb,1493226840,13233,0,1356,11877,8085,3792,0,0,3044,610,138
85,christopherhadley/kaggle-housing,kaggle-housing.ipynb,acaa347c0b5b1b2296ea41150c8da471477e3a8a,kaggle-housing.ipynb,1493216664,12955,0,1346,11609,6576,5033,0,0,2950,1909,174
85,christopherhadley/kaggle-housing,kaggle-housing.ipynb,87fd1f2eb52b9092f098a7058a187486361bd309,kaggle-housing.ipynb,1493215698,12932,0,1346,11586,7864,3722,0,0,3289,289,144
85,christopherhadley/kaggle-housing,kaggle-housing.ipynb,03d36a42fd2bf8e11b1ca0e00a126271d36455fb,kaggle-housing.ipynb,1493214580,12806,0,1304,11502,7641,3861,0,0,3197,520,144
85,christopherhadley/kaggle-housing,kaggle-housing.ipynb,5b83909eebd7d877e64006185605f3723c3d3e44,kaggle-housing.ipynb,1493212790,12772,0,1304,11468,7640,3828,0,0,3197,491,140
85,christopherhadley/kaggle-housing,kaggle-housing.ipynb,36691c53c3d560aa7e14858e1759e96bffc929dd,kaggle-housing.ipynb,1493139076,6198,0,478,5720,3615,2105,0,0,1411,618,76
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,edaf3b342db4afa1c872da541fb0ac176a4e8ef9,tensorflow/examples/udacity/1_notmnist.ipynb,1476123982,11808,0,3890,7918,7318,600,0,0,546,14,40
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,23c1156be395efbb40960857f9c133e636e30325,tensorflow/examples/udacity/1_notmnist.ipynb,1475385339,11808,0,3890,7918,7318,600,0,0,546,14,40
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,60796d7c0d401e5e7b7a139f165e78ce778583be,tensorflow/examples/udacity/1_notmnist.ipynb,1464992632,11807,0,3890,7917,7318,599,0,0,545,14,40
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,3856b25dd6a7d14ebffe0fe631f7446287dc5199,tensorflow/examples/udacity/1_notmnist.ipynb,1464343987,11807,0,3890,7917,7318,599,0,0,545,14,40
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,892ca4ddc12852a7b4633fd08f163941356cb4e6,tensorflow/examples/udacity/1_notmnist.ipynb,1464032379,11812,0,3890,7922,7323,599,0,0,545,14,40
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,1fe2ae8b8b1407da23cc80a7ab93fdb1f5c2dde4,tensorflow/examples/udacity/1_notmnist.ipynb,1462291146,11812,0,3890,7922,7323,599,0,0,545,14,40
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,80a5a3e653f3b10e2680fe2ea9bc511e8801e273,tensorflow/examples/udacity/1_notmnist.ipynb,1459304591,11109,0,3890,7219,6787,432,0,0,386,14,32
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,82056ebef6b0cd69e3c0ff8b8609bc6d953f07f4,tensorflow/examples/udacity/1_notmnist.ipynb,1458776689,11129,0,3890,7239,6807,432,0,0,386,14,32
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,10f9146ce924400be2d0c1e8d68e5629b487df57,tensorflow/examples/udacity/1_notmnist.ipynb,1458421222,11028,0,3890,7138,6766,372,0,0,328,14,30
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,4c85a08666796faad743a47b63d350132d5c0c90,tensorflow/examples/udacity/1_notmnist.ipynb,1458159634,11048,0,3890,7158,6786,372,0,0,328,14,30
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,9a4878cc17d4039939e8df5a2a984cca8028baeb,tensorflow/examples/udacity/1_notmnist.ipynb,1458096327,11047,0,3890,7157,6785,372,0,0,328,14,30
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,3ae663ccc5d08976e0f547d5b2ece35067a6673e,tensorflow/examples/udacity/1_notmnist.ipynb,1458093213,11048,0,3890,7158,6786,372,0,0,328,14,30
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,1cf9e29ec5f849eecb8d9700198585660a0814a1,tensorflow/examples/udacity/1_notmnist.ipynb,1457896634,11047,0,3890,7157,6785,372,0,0,328,14,30
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,bc601df32478d22466a28cbbc2f666724eb60b4e,tensorflow/examples/udacity/1_notmnist.ipynb,1457889381,11036,0,3890,7146,6774,372,0,0,328,14,30
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,59f1eba5fb94506a205fa2e81145667754739da5,tensorflow/examples/udacity/1_notmnist.ipynb,1454877265,11035,0,3890,7145,6773,372,0,0,328,14,30
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,7fbee806b504c18be69ec656486896feed8a47dd,tensorflow/examples/udacity/1_notmnist.ipynb,1454572930,11035,0,3890,7145,6773,372,0,0,328,14,30
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,e1b77eb2931c60c71bc149bb1ec13394c508162b,tensorflow/examples/udacity/1_notmnist.ipynb,1454519776,10849,0,3890,6959,6657,302,0,0,260,14,28
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,7692bdac3491c4d8f70f16351e291f17fb2bac32,tensorflow/examples/udacity/1_notmnist.ipynb,1454461016,10848,0,3890,6958,6656,302,0,0,260,14,28
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,1c167b7debf3d51e3dfdd745e59e1267e03fd02c,tensorflow/examples/udacity/1_notmnist.ipynb,1454388054,10351,0,3890,6461,6159,302,0,0,260,14,28
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,a8d2f0983ecdea8ff2526c717d6a9b2f06f403d8,tensorflow/examples/udacity/1_notmnist.ipynb,1454373556,10458,0,3890,6568,6312,256,0,0,220,14,22
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,bf045a7ac6c7af370fd8014178b1afd58cc30085,tensorflow/examples/udacity/1_notmnist.ipynb,1454258228,10458,0,3890,6568,6312,256,0,0,220,14,22
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,2209d03619b6c3ab092b4c088cf5a6d95aca8b35,tensorflow/examples/udacity/1_notmnist.ipynb,1454041353,8280,0,3628,4652,4396,256,0,0,220,14,22
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,c5c5d61002b75aeda9a3970f73af9a0bbf9d7e41,tensorflow/examples/udacity/1_notmnist.ipynb,1453842028,8279,0,3628,4651,4395,256,0,0,220,14,22
89,maruf90/Google-s-TensorFlow,tensorflow/examples/udacity/1_notmnist.ipynb,6e5a7d9af85d67ec1dd499b472472b68a56d51a2,tensorflow/examples/udacity/1_notmnist.ipynb,1453836923,8286,0,3628,4658,4402,256,0,0,220,14,22
